Elapsed s, Pressure dBar, Conductivity S/m, Temperature degC, Density SG, Sound Speed m/s
15908,11248.69824,3.43913,2.4697,1.074721668,1654.801186
15918,11248.66699,3.43913,2.4696,1.07472166,1654.800382
15928,11248.77246,3.43913,2.4696,1.074722037,1654.802236
15939,11248.7832,3.43913,2.4696,1.074722076,1654.802425
15949,11248.74805,3.43913,2.4696,1.07472195,1654.801807
15959,11248.84375,3.43912,2.4696,1.074722209,1654.803352
15969,11248.7002,3.43913,2.4695,1.074721882,1654.800711
15979,11248.76367,3.43912,2.4695,1.074722026,1654.80169
15989,11248.66895,3.43911,2.4695,1.074721605,1654.799887
16000,11248.8418,3.4391,2.4695,1.074722139,1654.802789
16010,11248.70801,3.4391,2.4695,1.074721661,1654.800436
16020,11248.70117,3.4391,2.4696,1.074721533,1654.800571
16030,11248.7373,3.43909,2.4697,1.074721476,1654.801323
16040,11248.72266,3.43909,2.4697,1.074721424,1654.801065
16050,11248.8877,3.43908,2.4697,1.07472193,1654.80383
16061,11248.75195,3.43909,2.4696,1.074721632,1654.801326
16071,11248.72363,3.43909,2.4696,1.074721531,1654.800828
16081,11248.79004,3.43908,2.4696,1.074721685,1654.801858
16091,11248.87891,3.43909,2.4696,1.074722085,1654.803559
16101,11248.8623,3.43907,2.4696,1.07472186,1654.802992
16111,11248.68262,3.43907,2.4696,1.074721218,1654.799832
16122,11248.75879,3.43909,2.4697,1.074721553,1654.801701
16132,11248.7666,3.43908,2.4698,1.074721394,1654.801955
16142,11248.8291,3.43907,2.4699,1.074721431,1654.803171
16152,11248.66602,3.43907,2.4699,1.074720848,1654.800303
16162,11248.7998,3.43908,2.47,1.074721306,1654.803048
16172,11248.85352,3.43908,2.47,1.074721498,1654.803992
16183,11248.74121,3.43908,2.4699,1.0747212,1654.801763
16193,11248.7998,3.43908,2.47,1.074721306,1654.803048
16203,11248.87305,3.43909,2.47,1.07472165,1654.804473
16213,11248.83984,3.43908,2.4701,1.074721345,1654.804006
16223,11248.8125,3.4391,2.47,1.074721517,1654.803546
16234,11248.83594,3.43909,2.47,1.074721518,1654.803821
16244,11248.85449,3.4391,2.4699,1.074721771,1654.80403
16254,11248.7832,3.43911,2.4699,1.074721599,1654.802914
16264,11248.79883,3.43911,2.4698,1.074721758,1654.802934
16274,11248.69727,3.4391,2.4698,1.074721312,1654.801011
16284,11248.86719,3.43911,2.4699,1.074721899,1654.80439
16295,11248.89746,3.43911,2.47,1.074721904,1654.805177
16305,11248.87305,3.43912,2.4701,1.074721796,1654.80514
16315,11248.98633,3.43913,2.4702,1.07472218,1654.807523
16325,11248.82617,3.43914,2.4703,1.074721588,1654.805099
16335,11248.77539,3.43914,2.4703,1.074721406,1654.804206
16345,11248.83789,3.43915,2.4703,1.074721712,1654.805442
16356,11248.92773,3.43914,2.4703,1.07472195,1654.806885
16366,11248.75195,3.43917,2.4702,1.074721675,1654.803951
16376,11248.87305,3.43916,2.4701,1.074722128,1654.805689
16386,11249.00879,3.43916,2.47,1.074722717,1654.807822
16396,11248.92676,3.43917,2.4699,1.07472261,1654.806262
16406,11248.94141,3.43917,2.4699,1.074722663,1654.80652
16417,11248.91992,3.43918,2.47,1.074722565,1654.806534
16427,11248.9375,3.43918,2.4701,1.074722525,1654.807097
16437,11248.91699,3.43919,2.4703,1.074722327,1654.807383
16447,11248.82715,3.4392,2.4705,1.074721882,1654.806449
16457,11248.92773,3.43919,2.4707,1.074721952,1654.808589
16467,11248.95898,3.43919,2.4707,1.074722063,1654.809139
16478,11248.89746,3.4392,2.4705,1.074722133,1654.807685
16488,11248.84863,3.43921,2.4704,1.074722146,1654.80671
16498,11248.83398,3.43921,2.4703,1.074722197,1654.806198
16508,11249.02148,3.43922,2.4702,1.074723053,1654.809378
16518,11248.92285,3.43921,2.4702,1.074722618,1654.807506
16528,11248.97461,3.43921,2.47,1.07472301,1654.807907
16539,11248.99512,3.43921,2.47,1.074723083,1654.808268
16549,11248.97754,3.4392,2.4699,1.074723041,1654.807567
16559,11248.95117,3.43921,2.4698,1.074723133,1654.806986
16569,11248.81055,3.43921,2.4698,1.074722631,1654.804514
16579,11248.91602,3.43919,2.4697,1.074722945,1654.805839
16590,11248.91211,3.43919,2.4696,1.074723034,1654.805516
16600,11248.99805,3.43919,2.4696,1.074723342,1654.807027
16610,11248.91113,3.43918,2.4696,1.074722948,1654.805362
16620,11248.93359,3.43918,2.4695,1.074723132,1654.805502
16630,11248.87695,3.43916,2.4695,1.074722763,1654.804231
16640,11248.8418,3.43917,2.4695,1.074722721,1654.803751
16651,11248.8623,3.43918,2.4694,1.07472298,1654.803994
16661,11248.94727,3.43914,2.4695,1.074722848,1654.805193
16671,11248.92871,3.43917,2.4695,1.074723031,1654.805279
16681,11248.83789,3.43915,2.4695,1.074722541,1654.803407
16691,11248.9668,3.43915,2.4695,1.074723001,1654.805674
16701,11248.99219,3.43914,2.4695,1.074723009,1654.805983
16712,11248.95215,3.43915,2.4694,1.074723052,1654.805162
16722,11249.0459,3.43914,2.4694,1.074723304,1654.806673
16732,11249.07031,3.43914,2.4694,1.074723392,1654.807102
16742,11249.0127,3.43914,2.4694,1.074723186,1654.806089
16752,11248.9209,3.43914,2.4695,1.074722754,1654.804729
16762,11249.04785,3.43914,2.4695,1.074723208,1654.806962
16773,11249.00879,3.43913,2.4694,1.074723089,1654.805883
16783,11248.94531,3.43913,2.4695,1.074722758,1654.805021
16793,11249.04199,3.43913,2.4695,1.074723104,1654.806721
16803,11249.00391,3.43912,2.4695,1.074722885,1654.805914
16813,11249.09766,3.43911,2.4695,1.074723137,1654.807425
16823,11248.95898,3.43912,2.4695,1.074722724,1654.805124
16834,11249.05273,3.43911,2.4695,1.074722976,1654.806635
16844,11249.07031,3.43911,2.4695,1.074723039,1654.806945
16854,11249.03613,3.43912,2.4696,1.074722896,1654.806735
16864,11249.05371,3.43911,2.4696,1.074722876,1654.806907
16874,11249.04785,3.43911,2.4695,1.074722959,1654.80655
16885,11248.92871,3.43912,2.4695,1.074722616,1654.804592
16895,11248.9502,3.43912,2.4694,1.074722796,1654.804715
16905,11249.05664,3.4391,2.4695,1.074722907,1654.806567
16915,11249.08789,3.43911,2.4695,1.074723102,1654.807254
16925,11249.0293,3.43912,2.4695,1.074722975,1654.806361
16935,11249.08301,3.43912,2.4695,1.074723167,1654.807305
16946,11249.06445,3.43912,2.4694,1.074723205,1654.806725
16956,11249.01758,3.43912,2.4695,1.074722934,1654.806155
16966,11248.9541,3.43912,2.4695,1.074722707,1654.805038
16976,11249.07715,3.43913,2.4694,1.074723333,1654.807085
16986,11249.06055,3.43914,2.4694,1.074723357,1654.806931
16996,11249.07324,3.43914,2.4695,1.074723299,1654.807408
17007,11248.99219,3.43914,2.4694,1.074723112,1654.805729
17017,11249.15625,3.43915,2.4695,1.074723678,1654.809005
17027,11249.08594,3.43917,2.4694,1.074723697,1654.807789
17037,11249.0293,3.43916,2.4694,1.074723411,1654.806656
17047,11248.9668,3.43918,2.4694,1.074723354,1654.805832
17057,11249.18359,3.43918,2.4694,1.074724129,1654.809644
17068,11249.24219,3.4392,2.4694,1.074724504,1654.810949
17078,11249.12695,3.43919,2.4695,1.074723906,1654.80904
17088,11249.0918,3.4392,2.4694,1.074723967,1654.808304
17098,11249.2168,3.43921,2.4695,1.074724393,1654.810894
17108,11249.20605,3.43921,2.4694,1.074724458,1654.810451
17118,11249.07715,3.43921,2.4694,1.074723997,1654.808184
17129,11249.10645,3.43922,2.4694,1.074724185,1654.808837
17139,11249.14258,3.43923,2.4694,1.074724397,1654.809609
17149,11249.00781,3.43923,2.4694,1.074723916,1654.80724
17159,11248.99023,3.43924,2.4695,1.074723832,1654.807322
17169,11249.1123,3.43923,2.4693,1.074724393,1654.808823
17179,11249.17871,3.43924,2.4694,1.074724609,1654.810382
17190,11249.13477,3.43924,2.4694,1.074724452,1654.809609
17200,11249.10254,3.43924,2.4694,1.074724337,1654.809043
17210,11249.13379,3.43925,2.4694,1.074724532,1654.80973
17220,11249.23535,3.43925,2.4693,1.074724998,1654.811261
17230,11249.125,3.43925,2.4693,1.074724604,1654.809321
17241,11249.10449,3.43926,2.4694,1.07472451,1654.809352
17251,11249.14746,3.43927,2.4694,1.074724747,1654.810245
17261,11249.20117,3.43929,2.4693,1.074725208,1654.811209
17271,11249.1416,3.43928,2.4693,1.074724912,1654.810025
17281,11249.09766,3.4393,2.4693,1.074724921,1654.809527
17291,11249.14551,3.4393,2.4694,1.074724989,1654.810622
17302,11249.16602,3.4393,2.4693,1.074725166,1654.810729
17312,11249.23145,3.43933,2.4693,1.074725649,1654.812291
17322,11249.13477,3.43932,2.4693,1.07472522,1654.810454
17332,11249.16992,3.43934,2.4694,1.074725408,1654.811601
17342,11249.125,3.43934,2.4694,1.074725248,1654.810811
17352,11249.0918,3.43936,2.4693,1.074725399,1654.810248
17363,11249.1416,3.43936,2.4693,1.074725577,1654.811124
17373,11249.07227,3.43937,2.4694,1.074725308,1654.810296
17383,11249.16211,3.43938,2.4693,1.074725816,1654.811759
17393,11249.17285,3.43939,2.4694,1.074725834,1654.81234
17403,11249.0918,3.43939,2.4694,1.074725544,1654.810914
17413,11249.13379,3.43938,2.4693,1.074725715,1654.811261
17424,11249.11914,3.4394,2.4694,1.074725725,1654.811533
17434,11249.11914,3.43939,2.4693,1.074725746,1654.811141
17444,11249.13477,3.4394,2.4693,1.074725884,1654.811553
17454,11249.1377,3.4394,2.4693,1.074725895,1654.811604
17464,11249.19336,3.43939,2.4693,1.074726011,1654.812446
17474,11249.28613,3.4394,2.4693,1.074726425,1654.814215
17485,11249.14258,3.4394,2.4693,1.074725912,1654.81169
17495,11249.19727,3.43942,2.4694,1.07472617,1654.813181
17505,11249.20996,3.43941,2.4694,1.074726133,1654.813267
17515,11249.14355,3.43941,2.4694,1.074725895,1654.812099
17525,11249.31055,3.43941,2.4694,1.074726492,1654.815036
17535,11249.25195,3.43941,2.4694,1.074726283,1654.814005
17546,11249.2207,3.43942,2.4695,1.074726151,1654.813848
17556,11249.19238,3.4394,2.4696,1.07472578,1654.813329
17566,11249.12695,3.4394,2.4697,1.074725442,1654.812433
17576,11249.16211,3.43942,2.4697,1.074725734,1654.813326
17586,11249.125,3.43941,2.4696,1.074725622,1654.812282
17597,11249.22754,3.43943,2.4696,1.074726154,1654.814359
17607,11249.14551,3.43942,2.4695,1.074725882,1654.812525
17617,11249.16895,3.43943,2.4694,1.074726152,1654.81282
17627,11249.22363,3.43943,2.4695,1.074726244,1654.814036
17637,11249.19727,3.43942,2.4695,1.074726067,1654.813435
17647,11249.14258,3.43943,2.4696,1.074725851,1654.812866
17658,11249.11133,3.43943,2.4696,1.074725739,1654.812316
17668,11249.22852,3.43944,2.4696,1.074726241,1654.814514
17678,11249.1084,3.43945,2.4695,1.074725998,1654.812285
17688,11249.20996,3.43947,2.4695,1.074726527,1654.814345
17698,11249.0332,3.43946,2.4695,1.074725813,1654.8111
17708,11249.19531,3.43945,2.4695,1.074726309,1654.813813
17719,11249.16211,3.43948,2.4695,1.074726439,1654.813641
17729,11249.14551,3.43948,2.4694,1.074726484,1654.813095
17739,11249.09375,3.43946,2.4695,1.074726029,1654.812165
17749,11249.18262,3.43948,2.4694,1.074726616,1654.813748
17759,11249.16504,3.43947,2.4694,1.07472647,1654.813301
17769,11249.26074,3.43946,2.4693,1.074726833,1654.814592
17780,11249.21289,3.43946,2.4694,1.074726558,1654.814005
17790,11249.12109,3.43946,2.4694,1.07472623,1654.812391
17800,11249.1748,3.43946,2.4693,1.074726526,1654.813081
17810,11249.16016,3.43944,2.4694,1.074726204,1654.812803
17820,11249.1123,3.43944,2.4693,1.074726136,1654.811707
17830,11249.27734,3.43943,2.4694,1.074726539,1654.814726
17841,11249.16699,3.43941,2.4694,1.074725979,1654.812511
17851,11249.12305,3.4394,2.4693,1.074725843,1654.811347
17861,11249.2168,3.43941,2.4693,1.074726261,1654.813133
17871,11249.20801,3.43939,2.4694,1.07472596,1654.812958
17881,11249.25879,3.43939,2.4694,1.074726141,1654.813851
17891,11249.0293,3.43937,2.4694,1.074725155,1654.809541
17902,11249.25195,3.43936,2.4694,1.074725868,1654.813318
17912,11249.20801,3.43935,2.4694,1.074725627,1654.812408
17922,11249.02246,3.43935,2.4693,1.074725068,1654.808891
17932,11249.3623,3.43934,2.4694,1.074726096,1654.814984
17942,11249.1582,3.43933,2.4693,1.074725387,1654.811003
17953,11249.1582,3.43931,2.4694,1.074725117,1654.810983
17963,11249.29785,3.43932,2.4693,1.074725803,1654.813322
17973,11249.26465,3.4393,2.4694,1.074725415,1654.812717
17983,11249.28125,3.43929,2.4694,1.074725391,1654.812872
17993,11249.14746,3.43928,2.4694,1.07472483,1654.810382
18003,11249.11719,3.43927,2.4694,1.074724639,1654.809712
18014,11249.13477,3.43926,2.4694,1.074724618,1654.809884
18024,11249.24219,3.43926,2.4694,1.074725002,1654.811773
18034,11249.14258,3.43927,2.4694,1.074724729,1654.810159
18044,11249.18945,3.43925,2.4694,1.074724731,1654.810708
18054,11249.24219,3.43925,2.4694,1.074724919,1654.811636
18064,11249.37695,3.43924,2.4693,1.074725421,1654.813614
18075,11249.30664,3.43923,2.4696,1.074724776,1654.813003
18085,11249.1377,3.43924,2.4706,1.074723221,1654.812713
18095,11249.16406,3.43923,2.471,1.074722818,1654.814057
18105,11249.22363,3.43921,2.471,1.074722864,1654.81483
18115,11249.32715,3.43922,2.4708,1.074723524,1654.816279
18125,11249.19727,3.43922,2.4708,1.07472306,1654.813995
18136,11249.1582,3.43923,2.4707,1.074723107,1654.813191
18146,11249.20898,3.43922,2.4705,1.074723413,1654.813438
18156,11249.08008,3.43922,2.4704,1.074723056,1654.810917
18166,11249.2207,3.4392,2.4703,1.074723496,1654.81286
18176,11249.24805,3.43921,2.4702,1.07472378,1654.813224
18186,11249.2168,3.43921,2.4701,1.074723772,1654.81242
18197,11249.19238,3.4392,2.4701,1.074723601,1654.811854
18207,11249.14258,3.43921,2.47,1.07472361,1654.810861
18217,11249.21875,3.43921,2.4699,1.074723986,1654.811946
18227,11249.20508,3.43921,2.47,1.074723833,1654.81196
18237,11249.24805,3.4392,2.47,1.074723904,1654.812578
18248,11249.24121,3.4392,2.47,1.074723879,1654.812458
18258,11249.23242,3.43921,2.47,1.074723931,1654.812441
18268,11249.22852,3.4392,2.47,1.074723834,1654.812235
18278,11249.30859,3.4392,2.4699,1.074724224,1654.813388
18288,11249.27734,3.4392,2.4699,1.074724112,1654.812839
18298,11249.12012,3.43921,2.4699,1.074723633,1654.810212
18309,11249.17773,3.43921,2.4698,1.074723943,1654.81097
18319,11249.28125,3.43921,2.4698,1.074724313,1654.812791
18329,11249.27539,3.4392,2.4697,1.074724312,1654.812296
18339,11249.21875,3.43921,2.4697,1.074724193,1654.811437
18349,11249.23633,3.43921,2.4697,1.074724256,1654.811746
18359,11249.25977,3.4392,2.4697,1.074724256,1654.812021
18370,11249.08887,3.4392,2.4697,1.074723646,1654.809016
18380,11249.32617,3.4392,2.4697,1.074724494,1654.813189
18390,11249.14551,3.4392,2.4697,1.074723848,1654.810012
18400,11249.23535,3.43919,2.4698,1.074723982,1654.811709
18410,11249.3291,3.43918,2.4697,1.074724338,1654.812966
18420,11249.35254,3.43921,2.4698,1.074724567,1654.814044
18431,11249.14844,3.43919,2.4697,1.074723775,1654.809926
18441,11249.18262,3.43921,2.4697,1.074724064,1654.810802
18451,11249.2793,3.43921,2.4696,1.074724513,1654.812247
18461,11249.14355,3.43921,2.4696,1.074724028,1654.809861
18471,11249.1875,3.43921,2.4696,1.074724185,1654.810633
18481,11249.19531,3.4392,2.4696,1.074724129,1654.810633
18492,11249.19824,3.43921,2.4696,1.074724223,1654.810822
18502,11249.17285,3.43921,2.4696,1.074724132,1654.810376
18512,11249.36914,3.4392,2.4696,1.074724751,1654.81369
18522,11249.35449,3.4392,2.4696,1.074724698,1654.813432
18532,11249.23145,3.4392,2.4696,1.074724259,1654.811269
18542,11249.25195,3.4392,2.4697,1.074724228,1654.811884
18553,11249.25,3.43919,2.4697,1.074724138,1654.811712
18563,11249.30176,3.43919,2.4697,1.074724323,1654.812622
18573,11249.22656,3.43917,2.4697,1.074723889,1654.811025
18583,11249.21289,3.43919,2.4697,1.074724006,1654.811059
18593,11249.23242,3.43918,2.4696,1.074724096,1654.811011
18604,11249.22363,3.43918,2.4696,1.074724065,1654.810857
18614,11249.34961,3.43918,2.4696,1.074724515,1654.813072
18624,11249.35352,3.43917,2.4696,1.074724446,1654.813003
18634,11249.22852,3.43917,2.4697,1.074723896,1654.811059
18644,11249.2207,3.43917,2.4697,1.074723868,1654.810922
18654,11249.22363,3.43918,2.4697,1.074723961,1654.811111
18665,11249.24805,3.43917,2.4697,1.074723965,1654.811403
18675,11249.20801,3.43917,2.4697,1.074723822,1654.810699
18685,11249.1709,3.43917,2.4697,1.07472369,1654.810046
18695,11249.18262,3.43917,2.4697,1.074723731,1654.810252
18705,11249.16992,3.43916,2.4696,1.074723707,1654.809637
18715,11249.29883,3.43917,2.4696,1.07472425,1654.812041
18726,11249.19238,3.43917,2.4696,1.07472387,1654.81017
18736,11249.18359,3.43917,2.4696,1.074723838,1654.810015
18746,11249.1875,3.43916,2.4695,1.074723873,1654.809692
18756,11249.2627,3.43917,2.4695,1.074724225,1654.811152
18766,11249.28906,3.43917,2.4696,1.074724215,1654.81187
18776,11249.27148,3.43917,2.4695,1.074724256,1654.811306
18787,11249.22266,3.43918,2.4695,1.074724165,1654.810585
18797,11249.25195,3.43915,2.4695,1.07472402,1654.810688
18807,11249.19238,3.43916,2.4696,1.074723787,1654.810032
18817,11249.33496,3.43916,2.4696,1.074724296,1654.812539
18827,11249.21387,3.43917,2.4697,1.074723843,1654.810802
18837,11249.23145,3.43916,2.4696,1.074723926,1654.810719
18848,11249.2832,3.43916,2.4696,1.074724111,1654.811629
18858,11249.33301,3.43915,2.4696,1.074724206,1654.812368
18868,11249.3418,3.43915,2.4696,1.074724238,1654.812522
18878,11249.2168,3.43916,2.4696,1.074723874,1654.810462
18888,11249.25879,3.43916,2.4696,1.074724024,1654.8112
18898,11249.2373,3.43916,2.4696,1.074723947,1654.810822
18909,11249.25977,3.43915,2.4696,1.074723945,1654.81108
18919,11249.31641,3.43915,2.4696,1.074724147,1654.812076
18929,11249.26465,3.43915,2.4696,1.074723962,1654.811166
18939,11249.20801,3.43914,2.4696,1.074723677,1654.810032
18949,11249.31445,3.43915,2.4695,1.074724244,1654.811787
18960,11249.2207,3.43914,2.4696,1.074723722,1654.810256
18970,11249.24512,3.43914,2.4696,1.074723809,1654.810685
18980,11249.30176,3.43915,2.4695,1.074724198,1654.811564
18990,11249.16602,3.43914,2.4695,1.07472363,1654.80904
19000,11249.31445,3.43916,2.4695,1.074724327,1654.811924
19010,11249.25488,3.43914,2.4695,1.074723948,1654.810602
19021,11249.17285,3.43915,2.4695,1.074723738,1654.809297
19031,11249.2998,3.43914,2.4694,1.074724212,1654.811138
19041,11249.33887,3.43913,2.4695,1.074724165,1654.811942
19051,11249.28125,3.43912,2.4694,1.074723979,1654.810537
19061,11249.29199,3.43915,2.4695,1.074724163,1654.811392
19071,11249.31836,3.43913,2.4695,1.074724091,1654.811581
19082,11249.19727,3.43914,2.4695,1.074723742,1654.809589
19092,11249.36621,3.43912,2.4696,1.074724076,1654.812539
19102,11249.2373,3.43913,2.4696,1.074723698,1654.81041
19112,11249.26758,3.43914,2.4697,1.074723786,1654.811334
19122,11249.2168,3.43913,2.4697,1.074723521,1654.810304
19132,11249.31055,3.43912,2.4697,1.074723773,1654.811815
19143,11249.36133,3.43912,2.4696,1.074724058,1654.812454
19153,11249.43262,3.43913,2.4696,1.074724396,1654.813845
19163,11249.30176,3.43912,2.4696,1.074723846,1654.811406
19173,11249.22656,3.43913,2.4695,1.074723763,1654.809967
19183,11249.19531,3.43912,2.4694,1.074723672,1654.809026
19193,11249.30469,3.43912,2.4695,1.07472396,1654.811203
19204,11249.29199,3.43912,2.4694,1.074724018,1654.810726
19214,11249.36133,3.43912,2.4694,1.074724265,1654.811945
19224,11249.33984,3.43911,2.4694,1.074724106,1654.81143
19234,11249.26758,3.43912,2.4695,1.074723827,1654.810551
19244,11249.24219,3.43913,2.4694,1.074723923,1654.809987
19254,11249.1416,3.43911,2.4694,1.074723397,1654.807944
19265,11249.31738,3.43911,2.4694,1.074724025,1654.811035
19275,11249.34766,3.43911,2.4694,1.074724134,1654.811567
19285,11249.34961,3.43912,2.4694,1.074724224,1654.811739
